"ticker","company_name","sector","industry","market_cap_category"
"VSTIND.NS","VST Industries Limited","Other","Other","Other"
"VSTL.NS","Vibhor Steel Tubes Limited","Other","Other","Other"
"VSTTILLERS.NS","V.S.T Tillers Tractors Limited","Other","Other","Other"
"VTL.NS","Vardhman Textiles Limited","Consumer Cyclical","Textiles","Small Cap"
"WAAREEENER.NS","Waaree Energies Limited","Industrials","Capital Goods","Mid Cap"
"WAAREEINDO.NS","Indosolar Limited","Other","Other","Other"
"WAAREERTL.NS","Waaree Renewable Technologies Limited","Other","Other","Other"
"WABAG.NS","VA Tech Wabag Limited","Other","Other","Other"
"WAKEFIT.NS","Wakefit Innovations Limited","Other","Other","Other"
"WALCHANNAG.NS","Walchandnagar Industries Limited","Other","Other","Other"
"WANBURY.NS","Wanbury Limited","Other","Other","Other"
"WCIL.NS","Western Carriers (India) Limited","Other","Other","Other"
"WEALTH.NS","Wealth First Portfolio Managers Limited","Other","Other","Other"
"WEBELSOLAR.NS","Websol Energy System Limited","Other","Other","Other"
"WEIZMANIND.NS","Weizmann Limited","Other","Other","Other"
"WEL.NS","Wonder Electricals Limited","Other","Other","Other"
"WELCORP.NS","Welspun Corp Limited","Industrials","Capital Goods","Small Cap"
"WELENT.NS","Welspun Enterprises Limited","Other","Other","Other"
"WELSPLSOL.NS","Welspun Specialty Solutions Limited","Other","Other","Other"
"WELSPUNLIV.NS","Welspun Living Limited","Consumer Cyclical","Textiles","Small Cap"
"WENDT.NS","Wendt (India) Limited","Other","Other","Other"
"WESTLIFE.NS","WESTLIFE FOODWORLD LIMITED","Other","Other","Other"
"WEWORK.NS","WeWork India Management Limited","Other","Other","Other"
"WHEELS.NS","Wheels India Limited","Other","Other","Other"
"WHIRLPOOL.NS","Whirlpool of India Limited","Consumer Cyclical","Consumer Durables","Small Cap"
"WILLAMAGOR.NS","Williamson Magor & Company Limited","Other","Other","Other"
"WINDLAS.NS","Windlas Biotech Limited","Other","Other","Other"
"WINDMACHIN.NS","Windsor Machines Limited","Other","Other","Other"
"WIPL.NS","The Western India Plywoods Limited","Other","Other","Other"
"WIPRO.NS","Wipro Limited","Technology","Information Technology","Large Cap"
"WOCKPHARMA.NS","Wockhardt Limited","Healthcare","Healthcare","Small Cap"
"WONDERLA.NS","Wonderla Holidays Limited","Other","Other","Other"
"WORTHPERI.NS","Worth Peripherals Limited","Other","Other","Other"
"WPIL.NS","WPIL Limited","Other","Other","Other"
"WSI.NS","W S Industries (I) Limited","Other","Other","Other"
"WSTCSTPAPR.NS","West Coast Paper Mills Limited","Other","Other","Other"
"XCHANGING.NS","Xchanging Solutions Limited","Other","Other","Other"
"XELPMOC.NS","Xelpmoc Design And Tech Limited","Other","Other","Other"
"XPROINDIA.NS","Xpro India Limited","Other","Other","Other"
"XTGLOBAL.NS","Xtglobal Infotech Limited","Other","Other","Other"
"YASHO.NS","Yasho Industries Limited","Other","Other","Other"
"YATHARTH.NS","Yatharth Hospital & Trauma Care Services Limited","Other","Other","Other"
"YATRA.NS","Yatra Online Limited","Other","Other","Other"
"YESBANK.NS","Yes Bank Limited","Financial Services","Financial Services","Mid Cap"
"YUKEN.NS","Yuken India Limited","Other","Other","Other"
"ZAGGLE.NS","Zaggle Prepaid Ocean Services Limited","Other","Other","Other"
"ZEEL.NS","Zee Entertainment Enterprises Limited","Communication Services","Media Entertainment & Publication","Small Cap"
"ZEELEARN.NS","Zee Learn Limited","Other","Other","Other"
"ZEEMEDIA.NS","Zee Media Corporation Limited","Other","Other","Other"
"ZENITHEXPO.NS","Zenith Exports Limited","Other","Other","Other"
"ZENITHSTL.NS","Zenith Steel Pipes & Industries Limited","Other","Other","Other"
"ZENSARTECH.NS","Zensar Technologies Limited","Technology","Information Technology","Small Cap"
"ZENTEC.NS","Zen Technologies Limited","Industrials","Capital Goods","Small Cap"
"ZFCVINDIA.NS","ZF Commercial Vehicle Control Systems India Limited","Consumer Cyclical","Automobile and Auto Components","Small Cap"
"ZFSTEERING.NS","ZF Steering Gear (India) Limited","Other","Other","Other"
"ZODIACLOTH.NS","Zodiac Clothing Company Limited","Other","Other","Other"
"ZOTA.NS","Zota Health Care LImited","Other","Other","Other"
"ZSARACOM.NS","Saraswati Commercial India Limited","Other","Other","Other"
"ZUARI.NS","Zuari Agro Chemicals Limited","Other","Other","Other"
"ZUARIIND.NS","ZUARI INDUSTRIES LIMITED","Other","Other","Other"
"ZYDUSLIFE.NS","Zydus Lifesciences Limited","Healthcare","Healthcare","Large Cap"
"ZYDUSWELL.NS","Zydus Wellness Limited","Consumer Defensive","Fast Moving Consumer Goods","Small Cap"
